tauStart_ns: 0
tauEnd_ns: 100
tauStart_bin: 0
tauEnd_bin: 607
 
fit_A, fit_gamma, fit_gamma_err, fit_bg
3.076404176817353786e+00, 6.372901409826940700e-02, 8.250075465445795564e-03, 9.926341547583888980e-02
1.951376072366414194e+00, 6.397283339452575213e-01, 1.540026778468023549e-01, 4.586276012080547741e-03
4.586674740945650086e+00, 9.892080250805099229e-02, 1.515789017911598445e-02, 1.433603523012391134e-01
1.652632353318983283e+00, 2.454094148376487539e+00, 3.994217520739128702e+01, 3.754087073568128721e-03
1.112671133237706167e+00, 6.564164106060169090e-02, 4.052467293423485384e-02, 7.356355959838481451e-02
4.689405674471254781e-01, 9.293505831203897893e-02, 4.764828115263519681e-01, 2.825564773873198016e-02
1.450878439935249986e+01, 6.287858700701447201e-02, 1.075170326452323799e-02, 4.040799255635152409e-01
6.455726954349108482e+00, 5.921875863060679229e-02, 5.013299058369725947e-02, 1.506497330199795259e-01
3.635453258280552991e+00, 4.397763945922973927e-01, 3.603865150524057648e-01, 2.026229580959940796e-02
6.798487155633874401e+00, 6.160831376919458091e-02, 1.477754958899823445e-01, 2.163287320831473459e-01
1.199076795769592030e+00, 9.552739835223261755e-02, 3.350604278627074273e-02, 4.048111907400293169e-02
2.282303648883031499e+00, 7.078789714941764732e-02, 6.295338418806452341e-02, 8.314371172057298531e-02
3.326894946112527229e+00, 7.720884302387884812e-01, 4.014673993464437096e+00, 5.786234781932550301e-03
3.194158725062057780e+00, 9.201099422190500698e-02, 1.759368997333157492e-01, 6.210230513615983688e-02
1.344215734074182489e+00, 2.525008407511420416e-01, 4.105873540234436625e+00, 5.581005718144346067e-03
1.255171845491929838e+00, 8.539650404055861010e-02, 8.735598878610824347e-02, 3.134027331187943383e-02
2.272638698499768495e+01, 6.456297286568184191e-02, 6.857356940389424116e-01, 5.342878688126970754e-01
1.704906987148117947e+00, 3.111649251310651954e-01, 8.492705041759449069e-02, 9.003914123468747394e-03
5.072006271455594906e+00, 6.115073204960837921e-02, 8.142457534165563338e-02, 6.779121176949963468e-02
2.934051793912233475e+00, 4.264988294377801414e-02, 1.393927271320341381e-02, 1.636138158565551282e-01
1.801655957901079574e+00, 4.480668289358964995e-01, 1.250294608575875932e+00, 1.418721927491892708e-02
7.355193474509798435e+00, 7.823281951714197713e-02, 1.255207799043769543e-02, 1.909648065554058471e-01
8.602940392505452394e+00, 4.433760389238290411e-01, 1.806250797059109625e-01, 7.550562783132905298e-02
1.885556535005110890e+00, 7.218619649320871801e-02, 3.802040569779526202e-01, 0.000000000000000000e+00
1.989070489459645041e-01, 1.846581822772411785e-01, 1.334990584410409520e+00, 2.572937076032672313e-03
4.572401784061010055e+00, 5.640950029403901667e-02, 1.187554423497267919e+00, 3.755648085016081994e-02
8.860759886639750782e-01, 5.191907794292387468e-01, 8.450894736076056901e+00, 2.190659788420203005e-03
5.646070415584024671e-01, 5.439415305628270136e-02, 1.009578292595301463e-01, 1.722336914347819339e-02
5.323560483786438979e+00, 5.567762382622162276e-01, 2.768509297470145736e+00, 2.631903095168210485e-02
8.660175953866570353e+00, 5.514697393481442916e-02, 6.508769259895628989e-02, 2.943590419077790621e-01
4.590894967579039587e+00, 6.389811777651142055e-01, 7.196754190362317782e-01, 1.669911865662821945e-02
6.001746109837544196e+00, 6.278441770681479628e-02, 1.531175410771875856e-01, 2.190622946476747102e-01
7.367794512945962992e+00, 2.651137124800100331e-01, 1.428736896130930190e-01, 1.251450306735811813e-01
2.708815892066780417e+00, 7.166043352038947711e-02, 1.093034334808006131e-01, 6.593127097055546948e-02
1.355927747534075023e-01, 5.022682607782598396e-02, 2.698577109473179747e-01, 8.951550710182033799e-03
1.565962597081450269e+01, 7.704083174814099766e-02, 1.673491370857265251e-02, 5.556469506985889373e-01
2.959180398279854352e+00, 6.595311636849299219e-01, 1.507502665080913751e+01, 2.292007349421546370e-03
1.242785656306045983e+00, 5.014796920382970369e-02, 2.525786102842771386e-01, 4.035756820590569866e-02
6.524120622828173843e+00, 7.217464572591485161e-02, 1.270927599777837980e-02, 1.489911142413556655e-01
3.763449673223406289e-01, 1.927684228535336552e-01, 6.827864157666227563e+00, 0.000000000000000000e+00
1.206746811823964194e+01, 1.238691309271825330e-01, 2.420178383102963501e-02, 6.314365388698887083e-01
4.415380451421830443e+00, 1.936841911366176672e-01, 3.174692071623472223e-01, 2.195439142919118278e-02
4.522880180122306193e+00, 9.700161795918518792e-02, 6.446743111234887191e-02, 2.634816359313829626e-01
2.015516493704125889e+00, 3.249044995345309883e-01, 6.679062346815209383e-02, 7.969577229104079716e-03
7.967797278432689367e+00, 6.378035325085103235e-02, 9.371622191864135976e-02, 3.586488445984872819e-01
4.265103890246090046e+00, 5.240527198569798761e-01, 8.195992583392811559e-01, 5.073355414913777867e-02
8.901578803561038811e-01, 5.181908840599049049e-02, 6.053200954001385081e-02, 9.303780937884703617e-02
3.940459896008740692e+00, 5.474920591931718983e-01, 8.928096724688822095e-02, 1.903130915093505932e-02
1.506733321649870305e+01, 5.536874572728657518e-02, 1.032615771040329145e-01, 3.794478219090405835e-01
1.598523743741769643e+00, 1.848265842158617611e-01, 4.170944621981393929e-01, 2.022253620624786530e-02
8.014886787239307253e+00, 6.567209289184136600e-02, 1.531669481525570753e-01, 1.418440601117798849e-01
4.283109355947668506e-01, 1.076779157424279099e-01, 3.619337770925042802e-02, 1.721870759050306635e-02
2.141273232366804447e+00, 2.517162198668851381e-01, 6.445745453097794231e-01, 6.536067613121571140e-02
3.739141424743423148e+00, 4.948347319435553865e-02, 3.852074411212384059e-02, 2.482073720849425624e-01
2.061373571296508000e+00, 1.770372535423583582e-01, 9.590065408476378117e-02, 3.269827170655349724e-02
8.814992335779664456e-01, 6.661526736450376629e-02, 3.690745411732429537e-02, 3.657399556413415756e-03
3.085182706858839552e+00, 1.294361223521420245e-01, 3.066048991112831079e-02, 5.042057419094646276e-02
2.864110967270468766e+00, 5.262860573708556811e-02, 1.282809249245982774e-01, 2.975705518737681993e-02
7.570006429813589399e-01, 1.576902572025435101e-01, 1.571564001979027791e-01, 2.543162872646059433e-02
1.654614290307434565e+00, 3.560334225789588830e-02, 2.259253391632926877e-01, 4.246415519800386673e-03
1.476061354602503428e+00, 1.986673753406068832e-01, 1.196213141045387035e-01, 1.904666235801035293e-02
1.756554364700238180e+00, 6.299845643152644781e-02, 1.260659115264178565e-01, 9.165760767887976002e-02
4.757207739009073677e+00, 3.185649854491235944e-01, 3.959428863213892980e-01, 2.018174421937313223e-02
5.160798755894542289e+00, 4.060117370660795699e-02, 2.834726440628611635e-02, 3.710309938089133563e-01
2.688679001704897154e+00, 1.170060148759463348e-01, 9.230494697056518261e-02, 8.016013174627735494e-02
4.238594635522917820e+00, 4.671239876317838380e-02, 5.128736129028832469e-01, 2.972042343553296107e-01
2.925231553037396459e+00, 3.709467505466458315e-01, 5.618221686398797848e-02, 6.700662093423940917e-03
1.025795357038366618e+01, 5.164010437900675571e-02, 2.546876406588045594e-01, 6.118996800178030382e-01
1.124566644740962351e+00, 3.452639990645103296e-01, 5.120481303236062987e-01, 2.342091728270738471e-02
1.341788901256907307e+00, 4.431560918795642012e-02, 7.298737766539804550e-01, 5.337726291363720926e-02
2.686849558964249152e+00, 1.332532625960218264e-01, 2.093235286847492937e-01, 6.697099337167110311e-02
3.275713979488961147e+00, 9.332948122785070244e-02, 7.969776733778512201e-02, 1.241735273409705076e-01
3.628892951328114957e+00, 8.178358846900771750e-01, 2.634327402433355725e-01, 4.053850155781637925e-03
1.179881171035984089e+01, 5.110127388597579534e-02, 7.392461202627975507e-03, 5.203290572744931897e-01
4.741131200114758748e+00, 6.813435552807028950e-01, 9.969602299217225294e+00, 4.282337356486259558e-03
3.925498852554679896e+00, 6.634591074229564955e-02, 8.635884528544408856e-02, 1.373618495080524970e-01
4.391183635326400214e+00, 2.303740511062226382e-01, 2.320236029225972996e-01, 6.331184026084193950e-02
1.623041263436528681e+01, 5.899375322571133451e-02, 1.636815085809084983e-02, 4.854299995763631803e-01
6.690274547876247091e-01, 5.591034066113682172e-02, 1.314261877506409437e+00, 7.744803820868870030e-03
2.439475666387052488e+00, 1.849917285379606147e-01, 1.518863378745357595e-01, 3.345508839612036656e-02
2.813856551453552957e+00, 5.035651310966845345e-02, 1.841438289189297750e-01, 6.352012656286430969e-01
1.381873841790561830e+00, 2.625941326443818058e-01, 4.129019694133381768e-01, 9.924265495553306546e-03
2.784363543613620262e+00, 3.700747422581038976e-02, 4.574433689925297419e-01, 5.631154822602373738e-02
2.645144792286357571e+00, 6.314299037473751763e-01, 2.882185852986309804e+00, 5.936576282710848487e-03
9.630152207023610078e-01, 4.151138296573577552e-02, 4.297524333239850780e-02, 0.000000000000000000e+00
2.270144089774293938e+00, 5.996913214258927649e-01, 2.190283791229612198e-01, 1.638772752252439999e-02
5.092909437514194337e+00, 3.801593253293893832e-02, 3.068035995094889890e-01, 5.763555495533787543e-01
5.616333030050900454e+00, 4.717130201366082631e-01, 1.597202250488287012e+00, 5.708443815024281942e-02
1.277988397428322376e+00, 5.947030920232126289e-02, 1.681693051713898934e-01, 4.373028701746065061e-02
1.426954164489004251e+00, 2.738645824093421943e-01, 1.400768855203423091e-01, 1.601088649172993650e-02
8.591638526646143692e-01, 7.013516110008290172e-02, 2.851078077157964685e-01, 9.890513664008069097e-03
4.183306411317690099e+00, 6.547615423068969820e-01, 3.044938443412139595e+00, 9.365736402581077355e-03
2.851298054572430907e+00, 4.210729057577842355e-02, 1.270618018064294807e-01, 3.774401971570963132e-01
1.360884173364638627e+00, 1.024687588117411258e-01, 2.997528521338733293e-02, 1.002701153251485816e-01
4.180187025969563486e+00, 4.847686583010568651e-02, 1.474899713625979318e-02, 2.834218487645274731e-01
4.337098417260484839e-01, 1.903297426113561286e-01, 5.218073425199166060e+00, 0.000000000000000000e+00
1.256401323346202048e+01, 6.024939259902845762e-02, 5.883945167009689732e-03, 4.725403464359214656e-01
2.775830944239210840e+00, 1.812917321867120735e-01, 1.269771215256766950e-01, 2.240443471971676620e-02
9.960116870914520470e-01, 2.777101312603458827e-01, 5.357943438641536993e+00, 6.891507363343389939e-03
2.218273419193806273e+00, 7.632225998021137381e-02, 1.957274800216768362e-02, 2.430722631274377932e-01
4.581916457096446571e+00, 2.337724741002483175e-01, 6.399679529507838749e-02, 9.594171486872207777e-02
7.849730822305087230e+00, 3.769780045273823932e-02, 4.808374801545359234e-01, 2.366133469888715979e-01
4.370916036045304764e+00, 5.058891731089777410e-01, 1.247306708328729252e+00, 6.166028832286164774e-02
1.583984506835497852e+00, 7.710161409220384066e-02, 8.035229441618893520e-02, 9.561573590253311106e-02
5.046199331246668862e+00, 5.941792625967725477e-02, 6.838283738166188452e-03, 1.414093398612963626e-01
1.066282529640851173e+01, 3.056463261818926358e-01, 3.747798773979865022e-02, 7.175001597915163509e-02
3.012940945324869002e+00, 7.158744419230610168e-02, 1.299714960663660990e-01, 7.195066843682904056e-02
7.123673476116599845e-01, 2.422576587668320292e-01, 1.260326333824993661e+01, 3.333100736356294381e-03
1.437454870614056412e+00, 2.203224921248014279e-01, 1.210874636505447771e-01, 4.949383196373179777e-02
5.749827233640918411e-01, 3.151621359177536608e-02, 2.687683245232223017e-01, 0.000000000000000000e+00
1.623649411113911034e+00, 1.940527500930547267e-01, 2.135076609411050985e-01, 1.399977360167825764e-02
1.247565248430259821e+01, 6.380521205154603137e-02, 2.158707902441664786e-02, 2.710518054685874256e-01
1.488868243533412183e+00, 6.386758426374079534e-01, 2.076970155652431771e+01, 2.002060017915518846e-03
1.359212617634984355e+01, 5.421834112980225551e-02, 1.625874056705736703e-02, 3.790401294625055928e-01
5.013278412207850643e+00, 1.993556892671811409e-01, 2.277266264649675243e-01, 8.380171852937418064e-02
4.151411368660066437e+00, 6.790340820298583491e-02, 2.922640592195707154e-01, 4.302884682573734909e-02
2.845110485992133675e+00, 5.569797571867993735e-01, 4.329592311230821444e+00, 1.763636825822374743e-02
1.500234035582936221e+00, 3.888296052454642132e-02, 3.697892271860132862e-02, 1.605059237819014828e-01
3.048965856831693522e+00, 6.735734278207167192e-01, 8.747492729572992065e-01, 2.397907043769841040e-02
2.516331948484351155e+00, 5.807030237765195557e-02, 5.077136409806648487e-02, 1.142123302921583677e-01
1.134718504008937812e+00, 2.327652899449954293e-01, 2.912722336527312494e-01, 3.122319744671042327e-02
3.198219393797300025e+00, 4.181380060787489444e-02, 8.344835006978620906e-03, 2.158613810184555754e-02
6.624466929998307663e+00, 6.223077664068060733e-02, 7.426155240108464617e-02, 2.918822460724083134e-01
1.362613147137597736e+00, 9.132283093251045147e-02, 2.228665094406472383e-02, 1.512841845355039280e-02
1.340035764972501209e+00, 5.501704840867246982e-02, 2.801003281283661051e-01, 1.298782704903707341e-01
3.313304333565595172e+00, 4.874617543319631485e-02, 2.095003660578692861e-01, 1.854287907112706080e-01
1.538993224598439458e+00, 3.859670255493328206e-01, 6.833899544260258807e+00, 0.000000000000000000e+00
2.119618333058082893e+00, 1.284282194067820626e-01, 7.250008642954752780e-02, 5.091756459363051823e-02
5.424909225631318499e+00, 4.919067855091244917e-02, 6.015869075050447705e-03, 3.454533797619766533e-01
8.931361517023310714e-01, 2.614557780139304399e-01, 1.823991668221942364e+00, 2.372979940541240784e-02
1.337228605814849702e+00, 3.369509915633331354e-02, 1.226484227940186633e-01, 1.198930034204686718e-01
3.655699488875929770e+00, 1.244399586847928951e+00, 4.830419846553958507e+00, 1.159861922772820013e-02
2.047464133262638875e+00, 4.566519722596853320e-02, 9.126306906412368081e-02, 5.971040319726154955e-02
1.030361830662589684e+00, 1.861019965754802663e-01, 4.055210505045028779e-01, 5.578107307244324284e-03
6.999508622472753849e+00, 5.917993048334414807e-02, 2.648981440253075567e-02, 1.030832294440901797e-01
2.609267024046998174e+00, 1.284427191377291444e-01, 3.257137366666765232e-02, 1.065223007766711166e-01
8.894365990951126122e+00, 1.228198769571355875e-01, 3.478210344576038171e-02, 1.900258769112985191e-01
2.017591350650945525e+00, 2.122503563899238166e-01, 2.302673752603096036e-01, 1.183159584343287767e-02
7.701510941654255760e+00, 6.075941425774174925e-02, 3.394062053035274418e-01, 2.479897008644032508e-01
6.678031516720972505e-02, 7.764458688466695235e-02, 1.621357893349378632e+00, 0.000000000000000000e+00
1.033412719055090356e+00, 5.933891746830831371e-02, 5.362995616706590640e-01, 4.228477431434058548e-02
1.922964828772396828e+00, 2.246388067774670871e-01, 1.264114675123455545e-01, 5.795242166231440867e-03
4.854948529347340447e+00, 8.139985229479726470e-02, 7.598449953970606852e-02, 5.555783114745185131e-02
2.685331731358052920e+00, 7.617463832164700355e-01, 1.445302903716902510e+00, 5.951156438707349942e-03
1.179554885806012088e+00, 6.714129567944812638e-02, 1.132909830380203486e-01, 3.889824510637472643e-02
1.734834803578331419e+00, 4.976025892263678807e-02, 9.793226925848362852e-01, 1.535056731220373408e-02
1.592808245798171596e+00, 9.481564019231723817e-02, 2.255475539731869802e-02, 6.450520436366831423e-02
2.934152367571397413e+00, 3.233661877351083624e-02, 3.913351001232208692e-01, 1.139234514099206896e-01
8.861731062982050044e-01, 1.753004196728513986e-01, 1.559855957516048108e-01, 4.451546527528934399e-02
1.149521885165931323e+01, 4.610279270713217581e-02, 9.070189147567975230e-02, 5.941622643784166824e-01
1.046004039861722079e+00, 5.145719634180204727e-01, 1.143136209200841691e+00, 2.075276792243400687e-03
1.493530148372107340e-02, 8.763964381175855245e-02, 1.737065139447237228e-01, 0.000000000000000000e+00
1.182512856104896093e+00, 4.852861796433904223e-02, 1.412978059026643966e-02, 1.342841697296443815e-01
1.867725412933941564e+00, 3.121409357022054132e-01, 1.596273274342566051e+00, 1.058472835094472105e-02
1.297948699661619187e+00, 6.503889413427886568e-02, 2.484189119025020931e-01, 1.584472397920677275e-02
1.098719882924553382e+01, 5.647261182963950882e-02, 3.570009955711565298e-03, 2.897327771554632503e-01
1.447577394590910060e+00, 1.317844573947237474e-01, 3.005641326952382050e-02, 3.457648350907182450e-02
3.993634969946425084e+00, 5.269977344712872130e-02, 5.301683116543314672e-02, 1.639899675659916289e-01
1.897095033187850888e+00, 2.001897240724476723e-01, 3.595922309936071953e-02, 3.458833208347682903e-02
1.845913426964566284e+01, 6.395031542990721463e-02, 1.647329363249105116e-01, 3.589798605204331805e-01
1.912130733013816419e+00, 4.986239816798970215e-01, 1.432365471303582893e+01, 8.767328392481928481e-03
6.351468317621265847e+00, 5.792689402923854869e-02, 2.175501873684939844e-02, 1.293190859058196973e-01
4.101422667227280883e+00, 7.846012242178161955e-01, 7.874861234192569448e+00, 3.979424144006721981e-03
1.637160875665829796e+00, 8.787092265592269524e-02, 3.613676351706928136e-01, 7.342511710717468387e-02
